orth_,lemma_,tag_,pos_,dep_,head,is_stop,is_punct,is_digit
.,.,INTERP,PUNCT,punct,sprzątanie,False,True,False
 , ,_SP,SPACE,dep,siłownia,False,False,False
siłownia,siłownia,SUBST,NOUN,ROOT,siłownia,False,False,False
senioralna,senioralny,ADJ,ADJ,amod,siłownia,False,False,False
bezpłatne,bezpłatny,ADJ,ADJ,amod,zajęcia,False,False,False
zajęcia,zajęcie,SUBST,NOUN,conj,siłownia,False,False,False
sportowe,sportowy,ADJ,ADJ,amod,zajęcia,False,False,False
(,(,INTERP,PUNCT,punct,siatkówka,False,True,False
siatkówka,siatkówka,SUBST,NOUN,nmod,zajęcia,False,False,False
),),INTERP,PUNCT,punct,siatkówka,False,True,False
dla,dla,PREP,ADP,case,mieszkańców,True,False,False
mieszkańców,mieszkaniec,SUBST,NOUN,nmod,siłownia,False,False,False
zielonego,zielony,ADJ,ADJ,amod,ursynowa,False,False,False
ursynowa,ursynowa,ADJ,NOUN,nmod,mieszkańców,False,False,False
.,.,INTERP,PUNCT,punct,siłownia,False,True,False
najlepsza,dobry,ADJ,ADJ,amod,potańcówka,False,False,False
potańcówka,potańcówka,SUBST,NOUN,nsubj,warsztaty,False,False,False
międzypokoleniowa,międzypokoleniowy,ADJ,ADJ,amod,potańcówka,False,False,False
na,na,PREP,ADP,case,żoliborzu,True,False,False
żoliborzu,żoliborzu,SUBST,NOUN,nmod,potańcówka,False,False,False
remont,remonta,SUBST,NOUN,nmod,potańcówka,False,False,False
chodnika,chodnik,SUBST,NOUN,nmod:arg,remont,False,False,False
ulicy,ulica,SUBST,NOUN,nmod,chodnika,False,False,False
wałbrzyskiej,wałbrzyski,ADJ,ADJ,amod,ulicy,False,False,False
leśna,leśny,ADJ,ADJ,amod,ścieżka,False,False,False
ścieżka,ścieżek,SUBST,NOUN,conj,potańcówka,False,False,False
zdrowia,zdrowie,SUBST,NOUN,nmod:arg,ścieżka,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,ścieżka,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
przyrzecze,przyrzecze,FIN,ADJ,amod,warsztaty,False,False,False
warsztaty,warsztat,SUBST,NOUN,ROOT,warsztaty,False,False,False
o,o,PREP,ADP,case,żywieniu,True,False,False
żywieniu,żywienie,GER,NOUN,nmod:arg,warsztaty,False,False,False
niemowląt,niemowlę,SUBST,NOUN,obj,żywieniu,False,False,False
i,i,CONJ,CCONJ,cc,dzieci,True,False,False
małych,mały,ADJ,ADJ,amod,dzieci,False,False,False
dzieci,dziecko,SUBST,NOUN,conj,żywieniu,False,False,False
pomoc,pomoc,SUBST,NOUN,conj,warsztaty,False,False,False
z,z,PREP,ADP,case,pomocą,True,False,False
pierwszą,pierwszy,ADJ,ADJ,amod,pomocą,False,False,False
pomocą,pomoc,SUBST,NOUN,nmod,pomoc,False,False,False
 , ,_SP,SPACE,dep,pomocą,False,False,False
gry,gra,SUBST,NOUN,nmod:arg,pomocą,False,False,False
planszowe,planszowy,ADJ,ADJ,amod,gry,False,False,False
w,w,PREP,ADP,case,bibliotece,True,False,False
bibliotece,biblioteka,SUBST,NOUN,nmod,gry,False,False,False
bezpiecznie,bezpiecznie,ADV,ADV,advmod,pieszo,False,False,False
pieszo,pieszo,ADV,ADV,conj,warsztaty,False,False,False
i,i,CONJ,CCONJ,cc,rowerem,True,False,False
rowerem,rower,SUBST,NOUN,conj,pieszo,False,False,False
do,do,PREP,ADP,case,szkoły,True,False,False
szkoły,szkoła,SUBST,NOUN,nmod,warsztaty,False,False,False
na,na,PREP,ADP,case,boernerowie,True,False,False
boernerowie,boernerowie,SUBST,NOUN,nmod,szkoły,False,False,False
nowości,nowość,SUBST,NOUN,nmod,boernerowie,False,False,False
wydawnicze,wydawniczy,ADJ,ADJ,amod,boernerowie,False,False,False
dla,dla,PREP,ADP,case,czytelni,True,False,False
czytelni,czytelnia,SUBST,NOUN,nmod,boernerowie,False,False,False
naukowej,naukowy,ADJ,ADJ,amod,czytelni,False,False,False
nr,nr,BREV,X,nmod,czytelni,False,False,False
1,1,ADJ,X,amod,nr,False,False,True
 , ,_SP,SPACE,dep,nr,False,False,False
kreatywny,kreatywny,ADJ,ADJ,amod,przedszkolak,False,False,False
przedszkolak,przedszkolak,SUBST,NOUN,nmod,nr,False,False,False
-,-,INTERP,PUNCT,punct,projekt,False,True,False
projekt,projekt,SUBST,NOUN,nmod,warsztaty,False,False,False
rozwijania,rozwijania,GER,NOUN,nmod:arg,projekt,False,False,False
twórczości,twórczość,SUBST,NOUN,obj,rozwijania,False,False,False
dziecięcej,dziecięcy,ADJ,ADJ,amod,twórczości,False,False,False
w,w,PREP,ADP,case,przedszkolu,True,False,False
przedszkolu,przedszkole,SUBST,NOUN,nmod,rozwijania,False,False,False
nr,nr,BREV,X,obj,rozwijania,False,False,False
225,225,NUM,NUM,nummod:gov,boisko,False,False,True
boisko,boisko,SUBST,NOUN,nmod,nr,False,False,False
wielofunkcyjne,wielofunkcyjny,ADJ,ADJ,amod,boisko,False,False,False
w,w,PREP,ADP,case,sp,True,False,False
sp,sp,SUBST,PROPN,nmod,rozwijania,False,False,False
53,53,ADJ,X,amod:flat,sp,False,False,True
plac,plac,SUBST,NOUN,obj,rozwijania,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,plac,False,False,False
dla,dla,PREP,ADP,case,dorosłych,True,False,False
dorosłych,dorosły,SUBST,NOUN,nmod,plac,False,False,False
-,-,INTERP,PUNCT,punct,wyposażenie,False,True,False
dodatkowe,dodatkowy,ADJ,ADJ,amod,wyposażenie,False,False,False
wyposażenie,wyposażenie,SUBST,NOUN,conj,warsztaty,False,False,False
ładniej,ładnie,ADV,ADV,advmod,drzew,False,False,False
w,w,PREP,ADP,case,miłośnie,True,False,False
starej,stary,ADJ,ADJ,amod,miłośnie,False,False,False
miłośnie,miłośnie,ADV,NOUN,obl,ładniej,False,False,False
-,-,INTERP,PUNCT,punct,miłośnie,False,True,False
więcej,więcej,NUM,DET,det:numgov,drzew,True,False,False
drzew,drzewo,SUBST,NOUN,nmod,wyposażenie,False,False,False
i,i,CONJ,CCONJ,cc,krzewów,True,False,False
barwnych,barwny,ADJ,ADJ,amod,krzewów,False,False,False
krzewów,krzew,SUBST,NOUN,conj,drzew,False,False,False
wzdłuż,wzdłuż,PREP,ADP,case,ulicy,False,False,False
głównej,główny,ADJ,ADJ,amod,ulicy,False,False,False
ulicy,ulica,SUBST,NOUN,nmod,wyposażenie,False,False,False
drążki,drążek,SUBST,NOUN,nmod,warsztaty,False,False,False
do,do,PREP,ADP,case,ćwiczeń,True,False,False
ćwiczeń,ćwiczenie,SUBST,NOUN,nmod,drążki,False,False,False
na,na,PREP,ADP,case,skwerze,True,False,False
zielonym,zielony,ADJ,ADJ,amod,skwerze,False,False,False
skwerze,skwer,SUBST,NOUN,nmod,ćwiczeń,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,skwerze,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
żołnierzy,żołnierz,SUBST,NOUN,nmod,ul,False,False,False
wyklętych,wyklęty,ADJ,ADJ,amod,żołnierzy,False,False,False
/,/,SUBST,PUNCT,punct,ul,False,True,False
ul,ul,SUBST,X,conj,żołnierzy,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
k,k,BREV,X,nmod,ul,False,False,False
.,.,INTERP,PUNCT,punct,k,False,True,False
miarki,miarka,SUBST,NOUN,nmod,k,False,False,False
rozświetlona,rozświetlona,PPAS,ADJ,amod,ul,False,False,False
wesoła,wesoły,ADJ,ADJ,nmod,warsztaty,False,False,False
 , ,_SP,SPACE,dep,wesoła,False,False,False
remont,remonta,SUBST,NOUN,nmod,warsztaty,False,False,False
ul,ul,BREV,X,nmod:arg,remont,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
przytulnej,przytulny,ADJ,ADJ,amod,zatoczka,False,False,False
zatoczka,zatoczek,SUBST,NOUN,nmod,ul,False,False,False
parkingowa,parkingowy,ADJ,ADJ,amod,zatoczka,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,remont,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
żytniej,żytni,ADJ,ADJ,amod,koszenie,False,False,False
koszenie,koszenie,GER,NOUN,nmod,warsztaty,False,False,False
bez,bez,PREP,ADP,case,spalin,True,False,False
spalin,spaliny,SUBST,NOUN,nmod,koszenie,False,False,False
i,i,CONJ,CCONJ,cc,hałasu,True,False,False
hałasu,hałas,SUBST,NOUN,conj,spalin,False,False,False
-,-,INTERP,PUNCT,punct,ekomiasto,False,True,False
ekomiasto,ekomiasto,SUBST,ADV,nmod,zajęcia,False,False,False
6,6,NUM,NUM,nummod:gov,zajęcia,False,False,True
zajęcia,zajęcie,SUBST,NOUN,nmod,warsztaty,False,False,False
z,z,PREP,ADP,case,pomocy,True,False,False
pierwszej,pierwszy,ADJ,ADJ,amod,pomocy,False,False,False
pomocy,pomoc,SUBST,NOUN,nmod:arg,zajęcia,False,False,False
dla,dla,PREP,ADP,case,uczniów,True,False,False
uczniów,uczeń,SUBST,NOUN,nmod,pomocy,False,False,False
szkół,szkoła,SUBST,NOUN,nmod:arg,uczniów,False,False,False
podstawowych,podstawowy,ADJ,ADJ,amod,szkół,False,False,False
zielone,zielony,ADJ,ADJ,amod,włochy,False,False,False
włochy,włochy,SUBST,PROPN,nmod,zajęcia,False,False,False
-,-,INTERP,PUNCT,punct,nasadzenie,False,True,False
nasadzenie,nasadzenie,GER,NOUN,conj,warsztaty,False,False,False
drzew,drzewo,SUBST,NOUN,obj,nasadzenie,False,False,False
",",",",INTERP,PUNCT,punct,krzewów,False,True,False
krzewów,krzew,SUBST,NOUN,conj,drzew,False,False,False
",",",",INTERP,PUNCT,punct,utworzenie,False,True,False
utworzenie,utworzenie,GER,NOUN,conj,nasadzenie,False,False,False
łąk,łąka,SUBST,NOUN,obj,utworzenie,False,False,False
kwietnych,kwietny,ADJ,ADJ,amod,łąk,False,False,False
",",",",INTERP,PUNCT,punct,kwietników,False,True,False
kwietników,kwietnik,SUBST,NOUN,conj,łąk,False,False,False
",",",",INTERP,PUNCT,punct,ochrona,False,True,False
ochrona,ochrona,SUBST,NOUN,conj,nasadzenie,False,False,False
kasztanowców,kasztanowiec,SUBST,NOUN,nmod:arg,ochrona,False,False,False
",",",",INTERP,PUNCT,punct,hotele,False,True,False
hotele,hotel,SUBST,NOUN,conj,nasadzenie,False,False,False
dla,dla,PREP,ADP,case,owadów,True,False,False
owadów,owad,SUBST,NOUN,nmod,hotele,False,False,False
",",",",INTERP,PUNCT,punct,kaczkomat,False,True,False
kaczkomat,kaczkomat,SUBST,INTJ,conj,owadów,False,False,False
.,.,INTERP,PUNCT,punct,warsztaty,False,True,False
podwórko,podwórko,SUBST,NOUN,ROOT,podwórko,False,False,False
otwarte,otwarty,PPAS,ADJ,acl,podwórko,False,False,False
na,na,PREP,ADP,case,świat,True,False,False
świat,świat,SUBST,NOUN,obl:arg,otwarte,False,False,False
-,-,INTERP,PUNCT,punct,przywrócenie,False,True,False
przywrócenie,przywrócenie,GER,NOUN,conj,podwórko,False,False,False
dawnej,dawny,ADJ,ADJ,amod,świetności,False,False,False
świetności,świetność,SUBST,NOUN,obj,przywrócenie,False,False,False
terenu,teren,SUBST,NOUN,nmod:arg,świetności,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,przywrócenie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
marymonckiej,marymoncki,ADJ,ADJ,nmod,ul,False,False,False
93/97,93/97,PRAET,PUNCT,punct,marymonckiej,False,False,False
rozświetlona,rozświetlona,PPAS,ADJ,amod,gabloty,False,False,False
wesoła,wesoły,ADJ,ADJ,cop,rozświetlona,False,False,False
gabloty,gablota,SUBST,NOUN,ROOT,gabloty,False,False,False
ogłoszeniowe,ogłoszeniowy,ADJ,ADJ,amod,gabloty,False,False,False
ogólnodostępne,ogólnodostępny,ADJ,ADJ,amod,gabloty,False,False,False
 , ,_SP,SPACE,dep,ogólnodostępne,False,False,False
świąteczne,świąteczny,ADJ,ADJ,amod,iluminacje,False,False,False
iluminacje,iluminacja,SUBST,NOUN,conj,gabloty,False,False,False
w,w,PREP,ADP,case,ursusie,True,False,False
ursusie,ursus,SUBST,NOUN,nmod,iluminacje,False,False,False
fitness,fitness,SUBST,NOUN,nmod,ursusie,False,False,False
na,na,PREP,ADP,case,bielanach,True,False,False
bielanach,bielanach,SUBST,NOUN,nmod,ursusie,False,False,False
miejsca,miejsce,SUBST,NOUN,nmod,bielanach,False,False,False
parkingowe,parkingowy,ADJ,ADJ,amod,miejsca,False,False,False
przy,przy,PREP,ADP,case,al,True,False,False
al,al,SUBST,X,nmod,bielanach,False,False,False
.,.,INTERP,PUNCT,punct,al,False,True,False
niepodległości,niepodległość,SUBST,NOUN,nmod,al,False,False,False
121/123,121/123,SUBST,PROPN,dep,gabloty,False,False,False
boisko,boisko,SUBST,NOUN,obj,121/123,False,False,False
do,do,PREP,ADP,case,freesbee,True,False,False
freesbee,freesbee,SUBST,PROPN,obl,121/123,False,False,False
przejście,przejście,GER,NOUN,nmod,gabloty,False,False,False
dla,dla,PREP,ADP,case,pieszych,True,False,False
pieszych,pieszy,SUBST,NOUN,nmod,przejście,False,False,False
przez,przez,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,gabloty,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
kleszczową,kleszczową,ADJ,NOUN,amod,ul,False,False,False
u,u,PREP,ADP,case,wylotu,True,False,False
wylotu,wylot,SUBST,NOUN,nmod,ul,False,False,False
ul,ul,BREV,X,nmod,ul,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
wilczyckiej,wilczyckiej,ADJ,ADV,amod,warsztaty,False,False,False
nieodpłatne,odpłatny,ADJ,ADJ,amod,warsztaty,False,False,False
warsztaty,warsztat,SUBST,NOUN,nmod:arg,gabloty,False,False,False
uniwersytetu,uniwersytet,SUBST,NOUN,nmod,warsztaty,False,False,False
dziecięcego,dziecięcy,ADJ,ADJ,amod,uniwersytetu,False,False,False
w,w,PREP,ADP,case,bibliotece,True,False,False
bibliotece,biblioteka,SUBST,NOUN,nmod,warsztaty,False,False,False
publicznej,publiczny,ADJ,ADJ,amod,bibliotece,False,False,False
w,w,PREP,ADP,case,rembertowie,True,False,False
rembertowie,rembertowie,SUBST,PROPN,obl,jadło,False,False,False
jadło,jeść,SUBST,VERB,parataxis:insert,gabloty,False,False,False
-,-,SUBST,PUNCT,punct,żoliborza,False,True,False
dzielnie,dzielnie,ADV,ADV,advmod,żoliborza,False,False,False
dla,dla,PREP,ADP,case,żoliborza,True,False,False
żoliborza,żoliborza,SUBST,NOUN,parataxis:insert,jadło,False,False,False
!,!,INTERP,PUNCT,punct,jadło,False,True,False
komputery,komputer,SUBST,NOUN,nsubj,są,False,False,False
są,są,FIN,AUX,cop,pij,True,False,False
super!,super!,SUBST,PRON,punct,...,False,False,False
...,...,SUBST,PUNCT,obl,pij,False,True,False
w,w,PREP,ADP,case,bibliotece,True,False,False
bibliotece,biblioteka,SUBST,NOUN,obl,pij,False,False,False
pij,pić,SUBST,VERB,ROOT,pij,False,False,False
",",",",INTERP,PUNCT,punct,warszawo,False,True,False
warszawo,warszawo,SUBST,ADV,advmod,moko,False,False,False
(,(,INTERP,PUNCT,punct,moko,False,True,False
moko,moka,SUBST,PROPN,obl,pij,False,False,False
3,3,ADJ,X,amod,moko,False,False,True
),),INTERP,PUNCT,punct,moko,False,True,False
piknik,piknik,SUBST,NOUN,obl,pij,False,False,False
pod,pod,PREP,ADP,case,chmurką,True,False,False
chmurką,chmurka,SUBST,NOUN,nmod,piknik,False,False,False
-,-,INTERP,PUNCT,punct,piknik,False,True,False
piknik,piknik,SUBST,NOUN,conj,piknik,False,False,False
rodzinny,rodzinny,ADJ,ADJ,amod,piknik,False,False,False
w,w,PREP,ADP,case,przedszkolu,True,False,False
przedszkolu,przedszkole,SUBST,NOUN,nmod,piknik,False,False,False
"""","""",INTERP,PUNCT,punct,ziarenko,False,True,False
ziarenko,ziarenko,SUBST,NOUN,appos,piknik,False,False,False
"""","""",INTERP,PUNCT,punct,doświetlenie,False,True,False
doświetlenie,doświetlenie,GER,NOUN,appos,ziarenko,False,False,False
drogi,droga,SUBST,NOUN,obj,doświetlenie,False,False,False
wewnętrznej,wewnętrzny,ADJ,ADJ,amod,drogi,False,False,False
i,i,CONJ,CCONJ,cc,chodnika,True,False,False
chodnika,chodnik,SUBST,NOUN,conj,drogi,False,False,False
na,na,PREP,ADP,case,wysokości,True,False,False
wysokości,wysokość,SUBST,NOUN,nmod,doświetlenie,False,False,False
parkingu,parking,SUBST,NOUN,nmod,wysokości,False,False,False
przy,przy,PREP,ADP,case,ulicy,True,False,False
ulicy,ulica,SUBST,NOUN,nmod,parkingu,False,False,False
mehoffera,mehoffera,SUBST,PROPN,nmod,ulicy,False,False,False
bezpieczne,bezpieczny,ADJ,ADJ,amod,przejście,False,False,False
przejście,przejście,SUBST,NOUN,flat,mehoffera,False,False,False
do,do,PREP,ADP,case,lasku,True,False,False
lasku,lasek,SUBST,NOUN,nmod,przejście,False,False,False
bródnowskiego,bródnowski,PACT,ADJ,amod,remont,False,False,False
remont,remonta,SUBST,NOUN,nmod,doświetlenie,False,False,False
chodnika,chodnik,SUBST,NOUN,nmod,remont,False,False,False
wzdłuż,wzdłuż,PREP,ADP,case,ul,False,False,False
ul,ul,BREV,X,nmod,doświetlenie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
jabłonowskiego,jabłonowski,ADJ,ADJ,nmod,ul,False,False,False
 , ,_SP,SPACE,dep,jabłonowskiego,False,False,False
naucz,nauczyć,IMPT,VERB,conj,pij,False,False,False
się,się,QUB,PRON,expl:pv,naucz,True,False,False
naprawiać,naprawiać,INF,VERB,xcomp,naucz,False,False,False
rower,rower,SUBST,NOUN,obj,naprawiać,False,False,False
organizacja,organizacja,SUBST,NOUN,nsubj,pij,False,False,False
bezpłatnych,bezpłatny,ADJ,ADJ,amod,zajęć,False,False,False
zajęć,zajęcie,SUBST,NOUN,obj,pij,False,False,False
nauki,nauka,SUBST,NOUN,nmod:arg,zajęć,False,False,False
pływania,pływanie,GER,NOUN,nmod:arg,nauki,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,nauki,False,False,False
w,w,PREP,ADP,case,wieku,True,False,False
wieku,wieko,SUBST,NOUN,nmod,nauki,False,False,False
szkolnym,szkolny,ADJ,ADJ,amod,wieku,False,False,False
ławki,ławka,SUBST,NOUN,nmod,wieku,False,False,False
i,i,CONJ,CCONJ,cc,kosze,True,False,False
kosze,kosz,SUBST,NOUN,conj,zajęć,False,False,False
na,na,PREP,ADP,case,śmieci,True,False,False
śmieci,śmieć,SUBST,NOUN,nmod,kosze,False,False,False
na,na,PREP,ADP,case,bocznicy,True,False,False
dawnej,dawny,ADJ,ADJ,amod,bocznicy,False,False,False
bocznicy,bocznica,SUBST,NOUN,nmod,zajęć,False,False,False
kolejowej,kolejowy,ADJ,ADJ,amod,bocznicy,False,False,False
na,na,PREP,ADP,case,służewcu,True,False,False
służewcu,służewcu,SUBST,NOUN,obl,pij,False,False,False
ruchomy,ruchomy,ADJ,ADJ,amod,neon,False,False,False
neon,neon,SUBST,NOUN,obj,pij,False,False,False
w,w,PREP,ADP,case,traktora,True,False,False
kształcie,kształt,SUBST,NOUN,fixed,w,False,False,False
traktora,traktor,SUBST,NOUN,nmod,neon,False,False,False
na,na,PREP,ADP,case,dachu,True,False,False
dachu,dach,SUBST,NOUN,nmod,neon,False,False,False
urzędu,urząd,SUBST,NOUN,nmod,dachu,False,False,False
dzielnicy,dzielnica,SUBST,NOUN,nmod,urzędu,False,False,False
ursus,ursus,SUBST,PROPN,nmod,neon,False,False,False
zielone,zielony,ADJ,ADJ,amod,igloo,False,False,False
igloo,igloo,SUBST,NOUN,nmod,neon,False,False,False
w,w,PREP,ADP,case,parku,True,False,False
parku,park,SUBST,NOUN,nmod,igloo,False,False,False
wiecha,wiech,SUBST,NOUN,obl,pij,False,False,False
zielona,zielony,ADJ,ADJ,amod,wiecha,False,False,False
jagiellońska,jagiellońska,SUBST,PROPN,nmod,wiecha,False,False,False
–,–,INTERP,PUNCT,punct,nasadzenia,False,True,False
nasadzenia,nasadzenia,GER,NOUN,conj,wiecha,False,False,False
drzew,drzewo,SUBST,NOUN,nmod,nasadzenia,False,False,False
i,i,CONJ,CCONJ,cc,krzewów,True,False,False
krzewów,krzew,SUBST,NOUN,conj,nasadzenia,False,False,False
na,na,PREP,ADP,case,pradze,True,False,False
nowej,nowy,ADJ,ADJ,amod,pradze,False,False,False
pradze,pradze,SUBST,PROPN,nmod,nasadzenia,False,False,False
plac,plac,SUBST,NOUN,nmod,nasadzenia,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,plac,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,zabaw,False,False,False
"""","""",INTERP,PUNCT,punct,kraina,False,True,False
wesoła,wesoły,ADJ,ADJ,amod,kraina,False,False,False
kraina,kraina,SUBST,NOUN,appos,plac,False,False,False
"""","""",INTERP,PUNCT,punct,odłowienie,False,True,False
odłowienie,odłowienie,GER,NOUN,nmod,kraina,False,False,False
dzików,dzik,SUBST,NOUN,obj,odłowienie,False,False,False
-,-,INTERP,PUNCT,punct,odłowienie,False,True,False
poprawa,poprawa,SUBST,NOUN,nsubj,odłowienie,False,False,False
bezpieczeństwa,bezpieczeństwo,SUBST,NOUN,nmod:arg,poprawa,False,False,False
na,na,PREP,ADP,case,ursynowie,True,False,False
ursynowie,ursynowie,SUBST,NOUN,nmod:arg,poprawa,False,False,False
(,(,INF,PUNCT,punct,obszar,False,True,False
obszar,obszar,SUBST,NOUN,nmod,poprawa,False,False,False
1,1,ADJ,X,amod,obszar,False,False,True
),),INTERP,PUNCT,punct,obszar,False,True,False
zielony,zielony,ADJ,ADJ,amod,parking,False,False,False
parking,parking,SUBST,NOUN,obj,odłowienie,False,False,False
przy,przy,PREP,ADP,case,darwina,True,False,False
darwina,darwina,SUBST,NOUN,nmod,parking,False,False,False
(,(,SUBST,PUNCT,punct,nie,False,True,False
nie,nie,SUBST,PART,parataxis:insert,odłowienie,True,False,False
),),INTERP,PUNCT,punct,nie,False,True,False
bezpieczne,bezpieczny,ADJ,ADJ,amod,kobiety,False,False,False
kobiety,kobieta,SUBST,NOUN,nsubj,odłowienie,False,False,False
",",",",INTERP,PUNCT,punct,zajęcia,False,True,False
zajęcia,zajęcie,SUBST,NOUN,conj,kobiety,False,False,False
z,z,PREP,ADP,case,samoobrony,True,False,False
samoobrony,samoobrona,SUBST,NOUN,nmod:arg,zajęcia,False,False,False
rodzina,rodzina,SUBST,NOUN,appos,kobiety,False,False,False
na,na,PREP,ADP,case,ursynowie,True,False,False
ursynowie,ursynowie,SUBST,NOUN,nmod,rodzina,False,False,False
.,.,SUBST,PUNCT,punct,pij,False,True,False
wykłady,wykład,SUBST,NOUN,ROOT,wykłady,False,False,False
/,/,SUBST,PUNCT,punct,warsztaty,False,True,False
warsztaty,warsztat,SUBST,NOUN,conj,wykłady,False,False,False
kompetencji,kompetencja,SUBST,NOUN,nmod,warsztaty,False,False,False
wychowawczych,wychowawczy,ADJ,ADJ,amod,kompetencji,False,False,False
",",",",INTERP,PUNCT,punct,sensozabawy,False,True,False
sensozabawy,sensozabawy,SUBST,ADJ,conj,wychowawczych,False,False,False
",",",",INTERP,PUNCT,punct,warsztaty,False,True,False
twórcze,twórczy,ADJ,ADJ,amod,warsztaty,False,False,False
/,/,SUBST,PUNCT,punct,plenery,False,True,False
plenery,plener,SUBST,NOUN,conj,warsztaty,False,False,False
rodzinne,rodzinny,ADJ,ADJ,amod,plenery,False,False,False
",",",",INTERP,PUNCT,punct,gry,False,True,False
